duration_days,weighted_velocity,velocity_change_pct,issue_count,bugs,improvements,new_features,tasks,velocity_per_day,total_commits,total_churn,churn_concentration,developer_churn_inequality,refactoring_ratio,file_hotspots,avg_commit_size,churn_volatility,unique_developers,avg_files_per_commit,num_nodes,num_edges,density,avg_clustering,diameter,num_components,giant_component_size,avg_degree,max_betweenness,degree_centralization,avg_closeness,network_jaccard,nodes_added,nodes_removed,density_change,centralization_change,turnover_rate,commits_per_day,churn_per_developer,edges_per_node,num_issues
-1.2109587537913282,-0.3956807306087799,-0.2777625605065915,-0.4147804742762093,-0.5533256982403492,0.019753488370971763,-0.14204774743178405,-0.6282984077570584,8.8317608638848,-1.1281001586799497,-1.145830138193072,-7.8016081430327855,-5.537598398360269,-7.387775313372739,-1.1293710653657703,-3.2924999609487826,-1.8168413903573977,-1.3242326259316675,-5.400167744827652,-1.332811591873598,-1.1932636652789612,-0.44293400411643197,-3.0562514353649886,-4.38514105034974,-1.2439767308618745,-5.252884244762047,-3.702846946485439,-1.4105908610616915,-5.020309545091829,-0.11322770341445965,-1.383898522719098,-0.5405033491529684,-0.623818340482199,0.1617665315515941,-0.05334495122503003,-0.9243016429137451,-3.2810622110532273,-1.172546564986268,-3.702846946485439,-0.4147804742762093
-0.8363463213405303,-0.3257496251786388,-0.2542117339213369,-0.34097944394328017,-0.570501623647417,0.219820870589788,-0.5161068156688153,0.20358272430116972,-0.11322707165637438,-1.0790450762728117,-1.083191379980909,0.11202142435731884,-0.5005758798875679,-0.8385421016044705,-1.079380058040849,0.7917528429017787,-0.9631075184778859,-1.2954325062895464,2.5620970198524833,-1.3043234653156937,-1.175534150598307,8.048722591957956,4.90165306217496,-2.828169621236799,-1.2332877857087217,3.5857718627064425,-0.8001714945834132,5.8009284928372935,-3.3170236633054526,8.831760866327851,-1.383898522719098,-0.4980723144562962,-0.623818340482199,0.1617665315515941,-0.05334495122503003,-0.9243016429137451,-2.821613189440377,1.7419125986518105,-0.8001714945834132,-0.34097944394328017
-0.9342532165584396,-0.6493941923827673,-0.3703427222954479,-0.6454086940666128,-0.8281405047534343,-0.580448658285477,0.6060703890422786,0.20358272430116972,-0.11323225478628851,-1.0199972918938494,-0.8384876609494977,1.3584679233886703,0.054978074355742604,1.7981621784580768,-1.0202997766568511,5.801163176755948,5.955991422644078,-1.2584037810353907,3.2330604137709695,-1.2615912754788374,-1.1440150133882552,2.9267709943257847,3.123083149883246,-2.049683906680328,-1.2012209502492628,1.818040641212745,-0.47765199992763285,2.314040014028993,-1.6053523741010514,-0.11322770341445965,-0.321776544884434,-0.47685679710796003,-0.623818340482199,-7.672577393999357,1.7363042069157053,1.1923156481321215,-1.9103233014376482,5.083723387922468,-0.4776519999276324,-0.6454086940666128
0.1559480202567681,-0.04901006771423908,0.2889890386182337,-0.07345070898641205,-0.3300386679484676,0.41988825280860426,1.7282475937533726,1.59005127773155,-0.113232016304662,-0.795615711253792,-0.42330383141319505,1.4299597417118468,0.8223943636558336,1.1037789254326147,-0.7930679251799362,3.658316404932219,4.4206726989805265,-1.1761177249150447,2.1473401298768398,-1.1761268958051245,-1.0967363075731775,0.8704851032309325,1.37591338591764,-2.049683906680328,-1.1157093890240395,0.3717150963542645,-0.8294914486430296,0.8628793868643915,-0.6098030460006324,-0.11322770341445965,-0.10541836421441023,-0.4132102450629517,-0.623818340482199,-2.9834507890381627,0.9875581872219729,0.999895894400679,-2.4276316113878402,5.364235990109797,-0.8294914486430296,-0.07345070898641205
0.449601433605517,3.04885262100512,0.2774891252909112,2.3712084207918656,3.122322338872163,1.340198211015159,2.8504247984644664,4.085694673906234,-0.11321946910282593,-0.7061356072333643,-0.4169506837971591,1.18881750144165,0.975510774065863,1.1027072768519415,-0.7067198216187086,2.2325120498679487,2.5467418001096496,-1.106174577212751,1.3047396887150637,-1.1238986637822999,-1.065217170363126,0.5295072903600216,0.8568712416437543,-2.049683906680328,-1.0515757181051217,-0.030041999439757463,-0.8441514256728379,0.15842704487705314,-0.2334256885060703,-0.11322770341445965,0.9512078844321118,-0.45564127975962393,-0.614853150578962,-0.359780266791403,0.340178866830284,0.037797125743467,-2.3894887444152073,3.3065736028370223,-0.8441514256728379,2.3712084207918656
-0.7014918505114477,-0.5470559893142681,-0.40218505080721134,-0.5992830501085321,-0.6220293998686205,-0.6204621347292402,-0.5161068156688153,-0.35100469707098236,-0.11323247786383166,-0.9945613232382963,-1.0660692887029788,0.37805259443085365,-0.3452653880755116,0.9233109887599051,-0.9930319544796213,-1.3820499768095447,-1.1172533899073924,-1.0856030631826643,-1.5618982421512562,-1.0811664739454434,-1.0593073321362412,0.2554605877232602,-1.0047316083623121,0.28577323698908436,-1.030197827798816,0.2504299353598425,-1.2200553649843353,-0.04942499981922745,-0.349979055687563,-0.11322770341445965,-1.0415616868880908,-0.2576297845084868,-0.34589745348185236,-0.2574049657175514,-0.17520808976711547,1.738110043936402,-2.361402391494108,-0.7246531758858902,-1.2200553649843353,-0.5992830501085321
0.20013413634269286,0.24862353954331246,0.1570887898087555,0.2217534123453045,0.2539427958918381,0.13979391770226152,2.102306661990404,0.7581701456733219,-0.11323064119850608,-0.7274836523549892,-0.816456474415329,0.7668109579509085,0.546187655473153,1.1663252081205082,-0.7248983697368617,-0.662755690993268,-0.5410617627477943,-0.8387448948216267,-0.7835522783176805,-0.8247733349243049,-0.9194411607666365,-0.09604037370018022,-0.470287519294836,0.28577323698908436,-0.7522852538168395,-0.29662848356476357,-1.18900340870113,-0.37946863342644366,0.11779979964453606,-0.11322770341445965,-0.007804676436687418,-0.15862403688291818,-0.623818340482199,-0.375876077805764,0.43574430319031177,0.8560306579659557,-2.2849482897151985,-0.2634296496041379,-1.18900340870113,0.2217534123453045
-0.2818653266563099,-0.7005632939170169,-0.3991438970648447,-0.7007594668163097,-0.8109645793463665,-0.6204621347292402,-0.5161068156688153,-0.6282984077570584,-0.11323517702541959,-0.820597466183353,-0.855468078059741,0.7600103922038431,-0.13739082908592276,0.43225714520701497,-0.820335747357166,-0.2722392558748972,-0.49717669684793125,-0.8675450144637479,-0.23673875195402613,-0.834269377110273,-0.7519957443382365,0.1376920879228421,0.39344321943658594,-0.4927124775673864,-0.9019304859609807,0.8920861918589027,0.42540258510855317,-0.1303936113019761,-0.2439563449537448,-0.11322770341445965,-0.07139037520477975,-0.3637073712501674,-0.3817582130948003,0.5192748867197498,-0.43158146410915704,-0.0843741464669729,-2.1198134616274866,-0.3205658480336415,0.42540258510855317,-0.7007594668163097
-0.5531432504629941,-0.7474683036567457,-0.34734143986343385,-0.719209724399542,-0.8109645793463665,-0.6604756111730035,-0.5161068156688153,-0.6282984077570584,-0.11323540077458429,-0.5571535051079822,-0.6385785826724205,0.7305975121334142,0.3631562503146717,0.5412160777461441,-0.5567467996439448,-0.45077958215343644,0.5121883988746172,-0.5877724236545719,-0.5204892873542882,-0.6016163435540547,-0.47226340159902713,-0.0032505711646136372,0.46091470709509913,0.28577323698908436,-0.7202184183573808,0.8308660629760043,0.8961972760086794,0.9829020799691369,0.0003822935964274881,-0.11322770341445965,-0.7787852046698671,0.17375240157434776,-0.15762846551387566,-0.053814042381055804,0.20212491704963137,1.3893168245714558,-0.23578318729269102,-0.2495858169025154,0.8961972760086794,-0.719209724399542
0.9117185466384761,1.6706981530159983,7.255163186298604,1.4486955416302512,1.8513038587491446,1.2201577816838691,2.102306661990404,0.20358272430116972,-0.11322764083938554,0.025602705339777872,-0.10920025322735352,0.6944091760960013,0.5565383454819901,0.6457007293517443,0.02496674013695728,-0.4185232783904334,0.06020788534912955,0.06228741969616043,-0.4474143846976717,0.0488625461847598,0.03795263198868568,-0.2333007390160456,0.26904614431483137,0.28577323698908436,-0.17508221554658104,0.5484329941605699,0.4533321083570949,0.35603184349481504,0.2741286392753629,-0.11322770341445965,0.13634074715399092,0.42833860975438126,-0.623818340482199,-0.19010952598710154,0.23287233837858523,0.7365034479985326,-1.3740836901775468,-0.17068734526678683,0.4533321083570949,1.4486955416302512
